22	1.48	0.0016682	0.00084593
21	1.5	0.0017023	0.00088011
20	1.52	0.0017373	0.00091482
19	1.54	0.0017722	0.00095113
18	1.56	0.001808	0.00098833
17	1.58	0.0018438	0.0010264
16	1.6	0.0018804	0.0010645
15	1.62	0.0019178	0.0011043
14	1.64	0.0019552	0.001146
13	1.66	0.0019935	0.0011876
12	1.68	0.0020318	0.0012301
11	1.7	0.0020709	0.0012744
10	1.72	0.0021108	0.0013187
9	1.74	0.0021508	0.0013647
8	1.76	0.0021915	0.0014116
7	1.78	0.0022323	0.0014604
6	1.8	0.0022747	0.0015091
5	1.82	0.0023172	0.0015595
4	1.84	0.0023596	0.0016109
3	1.86	0.0024037	0.0016632
2	1.88	0.0024478	0.0017172
1	1.9	0.0024919	0.0017721
